school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
1018,Oak View Elementary,87,0.9604,,,0.9677,0.908,0.961,0.97,0.9723,1,0.9505,0.9501,0.9515,0.9539,0.9575,0.9614,0.9816,0.9815,0.982,0.983,0.9843,0.9858,,H
1019,Our Lady of Grace Catholic Sch,26,0.9731,,,0.9664,0.96,0.9,1,1,1,0.9366,0.9364,0.9382,0.9416,0.9458,0.9507,0.9867,0.9865,0.9869,0.9876,0.9885,0.9896,,H
1021,Parkview Village Elementary,63,0.9686,,,0.9685,0.8947,1,0.9707,0.9729,0.9754,0.9376,0.9372,0.9389,0.9421,0.9464,0.9513,0.9881,0.9881,0.9884,0.9891,0.99,0.9909,,H
1023,"Phoenix Academy - Primary, Elem, Upper",140,0.992,,,0.9891,0.9778,0.9857,1,1,1,0.9821,0.982,0.9825,0.9834,0.9847,0.9861,0.9943,0.9943,0.9945,0.9948,0.9952,0.9956,,H
1025,Pilot Elementary,85,0.9544,,,0.9587,0.9412,0.9286,0.9616,0.9645,0.9831,0.9404,0.9397,0.9414,0.9444,0.9485,0.9532,0.9749,0.9747,0.9754,0.9768,0.9786,0.9805,,H
1026,Pleasant Garden Elementary,68,0.9443,,,0.9534,0.8793,0.9265,0.9568,0.96,1,0.9285,0.9279,0.9298,0.9335,0.9384,0.9439,0.9727,0.9725,0.9732,0.9747,0.9767,0.9788,,M
1029,Rankin Elementary,98,0.9214,,,0.9306,0.9898,0.8925,0.9355,0.9402,0.8333,0.9087,0.9082,0.9106,0.9153,0.9214,0.9282,0.9498,0.9493,0.9505,0.9533,0.9568,0.9607,,M
1030,Reedy Fork Elementary,100,0.8783,,,0.8916,0.93,0.9277,0.8989,0.9061,0.6379,0.8565,0.8549,0.8586,0.8657,0.875,0.8854,0.9222,0.9214,0.9232,0.9273,0.9328,0.9388,,L
1031,Revolution Academy,99,0.9419,,,0.9393,0.899,0.9259,0.95,0.9478,1,0.9113,0.9108,0.9131,0.9176,0.9236,0.9303,0.962,0.9617,0.9627,0.9648,0.9675,0.9705,,M
1032,Ronald E. McNair Elementary,71,0.9257,,,0.9446,0.9062,0.8169,0.9486,0.9524,1,0.9217,0.9212,0.9233,0.9274,0.9327,0.9387,0.964,0.9638,0.9647,0.9667,0.9692,0.972,,M
1033,Sedalia Elementary,89,0.8502,,,0.883,0.9878,0.5169,0.8908,0.8985,0.9848,0.8511,0.8495,0.8532,0.8603,0.8698,0.8806,0.9124,0.9116,0.9139,0.9184,0.9244,0.9311,,L
1035,Shadybrook Elementary,59,0.9643,,,0.962,0.9492,0.9545,0.9647,0.9674,1,0.937,0.9365,0.9381,0.9415,0.9459,0.9506,0.9812,0.981,0.9816,0.9826,0.9839,0.9854,,H
1036,Shining Light Academy,20,0.9272,,,0.9373,0.95,0.9384,0.8824,0.9459,0.8889,0.8799,0.8789,0.8817,0.8877,0.8957,0.9046,0.9764,0.9762,0.9769,0.9782,0.9799,0.9817,,M
1038,Southern Elementary,40,0.9871,,,0.9829,0.9697,1,0.9842,0.9854,1,0.9644,0.9641,0.965,0.9668,0.9693,0.9721,0.9949,0.9948,0.9949,0.9952,0.9956,0.996,,H
1039,Southwest Elementary,126,0.9649,,,0.9699,0.9048,0.9739,0.9744,0.9742,1,0.9564,0.9559,0.9571,0.9593,0.9624,0.9659,0.9813,0.9812,0.9817,0.9827,0.984,0.9855,,H
1040,St. Pius X Catholic School,40,0.9884,,,0.9858,0.963,0.973,1,1,1,0.9696,0.9695,0.9703,0.972,0.9741,0.9765,0.9955,0.9954,0.9956,0.9958,0.9961,0.9965,,H
1041,Sternberger Elementary,83,0.9706,,,0.973,0.9518,0.9855,0.9749,0.9769,0.9649,0.9548,0.9546,0.9559,0.9584,0.9616,0.9652,0.9865,0.9864,0.9868,0.9875,0.9885,0.9895,,H
1042,Stokesdale Elementary,80,0.9727,,,0.9761,0.9875,0.92,0.9778,0.9795,1,0.9612,0.9609,0.9619,0.9638,0.9666,0.9696,0.9875,0.9873,0.9876,0.9883,0.9893,0.9903,,H
1043,Summerfield Charter Academy,90,0.9525,,,0.9539,0.9659,0.9667,0.9535,0.8864,0.9886,0.9361,0.9356,0.9373,0.9407,0.9451,0.95,0.969,0.9687,0.9696,0.9713,0.9735,0.976,,H
1044,Summerfield Elementary,85,0.9577,,,0.9639,0.9306,0.9529,0.9665,0.9691,0.9661,0.9452,0.9447,0.9461,0.949,0.9528,0.957,0.9788,0.9787,0.9793,0.9804,0.9819,0.9836,,H
1045,Summit Creek Academy,104,0.9099,,,0.9073,1,0.7755,0.9136,0.9519,,0.8717,0.8709,0.8744,0.881,0.8892,,0.9373,0.9367,0.9383,0.9415,0.9458,,,M
1048,The Experiential School of Greensboro,36,0.9175,,,0.9087,0.9231,0.7143,0.963,0.921,1,0.8542,0.8534,0.8571,0.864,0.8734,0.884,0.9505,0.9499,0.9511,0.9537,0.9573,0.9612,,M
1049,Tri-City Christian Academy,12,0.9186,,,0.9261,1,0.8333,0.9311,0.9361,0.9091,0.8415,0.8396,0.8425,0.8504,0.8608,0.8722,0.9778,0.9775,0.9781,0.9793,0.9809,0.9826,,M
1050,Triad Math and Science Academy,120,0.9045,,,0.9104,0.9417,0.8929,0.7419,0.9529,0.9882,0.8882,0.8875,0.8903,0.896,0.9032,0.9116,0.9299,0.9291,0.9312,0.9348,0.9396,0.945,,M
1051,Triangle Lake Montessori Elem,78,0.9612,,,0.9698,0.9872,0.9206,0.972,0.9741,0.9355,0.9521,0.9517,0.953,0.9555,0.9589,0.9626,0.9833,0.9833,0.9838,0.9846,0.9858,0.9871,,H
1052,Union Hill Elementary,75,0.9492,,,0.9613,0.9733,1,0.9641,0.9668,0.8254,0.9416,0.9409,0.9425,0.9455,0.9496,0.9541,0.9772,0.977,0.9776,0.9788,0.9805,0.9823,,M
1053,Vandalia Christian School,41,0.9794,,,0.9755,0.9655,0.9512,1,1,1,0.953,0.953,0.9543,0.9567,0.96,0.9637,0.9905,0.9905,0.9907,0.9912,0.9919,0.9927,,H
1054,Vandalia Elementary,45,0.953,,,0.9444,0.96,0.9556,0.9483,0.9522,0.9583,0.9044,0.9034,0.9059,0.9108,0.9173,0.9245,0.9745,0.9743,0.975,0.9764,0.9782,0.9803,,H
1055,Washington Elementary,49,0.8753,,,0.9124,0.9429,0.8936,0.9184,0.9243,0.6939,0.876,0.8752,0.8781,0.8842,0.8924,0.9015,0.9426,0.9421,0.9436,0.9466,0.9505,0.9549,,L
1056,Wesleyan Christian Academy,104,0.9087,,,0.9078,0.9712,0.8901,0.9333,0.9579,0.7826,0.8848,0.8837,0.8864,0.8923,0.8998,0.9085,0.9286,0.9279,0.9296,0.9334,0.9383,0.9438,,M
