school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
30639,Bayside Academy,44,0.9806,0.9633,0.9941,0.9545,0.9827,0.9861,0.9872,0.9871,0.9859,0.9332,0.963,0.9698,0.9722,0.972,0.9695,0.9784,0.9964,0.9973,0.9975,0.9975,0.9973,8e-04,H
30641,Baywood Elementary School,95,0.9916,0.9827,0.996,0.9789,0.9927,0.9943,0.9948,0.9947,0.9942,0.9616,0.9841,0.9872,0.9882,0.9881,0.987,0.9813,0.9984,0.999,0.9991,0.999,0.999,0,H
30642,Beach Park Elementary,73,0.9872,0.9732,0.9965,0.9589,0.9912,0.9931,0.9936,0.9936,0.993,0.9478,0.9738,0.9787,0.9804,0.9803,0.9784,0.982,0.999,0.9994,0.9995,0.9994,0.9994,3e-04,H
30643,Beechwood School,25,0.9836,0.9658,0.9952,0.96,0.9858,0.9886,0.9896,0.9894,0.9885,0.9366,0.9657,0.9721,0.9744,0.9741,0.9717,0.9802,0.9976,0.9983,0.9985,0.9984,0.9983,0,H
30645,Belle Air Elementary School,67,0.9892,0.969,0.9958,0.9851,0.9878,0.9903,0.9911,0.991,0.9902,0.9416,0.9692,0.975,0.977,0.9768,0.9747,0.9811,0.9983,0.9988,0.9989,0.9989,0.9988,0,H
30646,Belle Haven Elementary School,60,0.9952,0.9824,0.9969,0.9833,0.9968,0.9976,0.9978,0.9978,0.9976,0.9611,0.9837,0.9869,0.988,0.9879,0.9868,0.9827,0.9995,0.9998,0.9998,0.9998,0.9998,0,H
30649,Belmont Oaks Academy,50,0.9905,0.9721,0.9966,0.98,0.9909,0.9928,0.9934,0.9933,0.9927,0.946,0.9725,0.9777,0.9795,0.9793,0.9774,0.9822,0.9991,0.9995,0.9995,0.9995,0.9995,0,H
30652,Beresford Elementary School,36,0.9779,0.9585,0.9947,0.9444,0.9813,0.9849,0.9862,0.986,0.9847,0.9261,0.9578,0.9655,0.9683,0.968,0.9651,0.9793,0.9971,0.9978,0.998,0.998,0.9978,0.0063,H
30660,brentwood academy,27,0.9923,0.9895,0.9969,0.963,0.9976,0.9983,0.9984,0.9984,0.9983,0.9716,0.9915,0.9933,0.9938,0.9938,0.9932,0.9828,0.9995,0.9998,0.9998,0.9998,0.9998,0,H
30661,Brewer Island Elementary School,44,0.9736,0.9626,0.9803,0.9545,0.9726,0.9778,0.9797,0.9795,0.9776,0.9322,0.9623,0.9693,0.9718,0.9715,0.9689,0.958,0.9814,0.985,0.9863,0.9861,0.9848,0,H
