school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,is_estimated_K,is_estimated_1,is_estimated_2,is_estimated_3,is_estimated_4,is_estimated_5,prob_below_95,tier
34897,Elsa Widenmann Elementary School,45,0.9902,0.9881,0.9967,0.9556,0.9963,0.9972,0.9975,0.9975,0.9972,0.9695,0.9899,0.992,0.9926,0.9925,0.9918,0.9824,0.9992,0.9996,0.9997,0.9997,0.9996,0,1,1,1,1,1,0,H
34902,Eugene Padan Elementary School,140,0.9903,0.9739,0.9939,0.9929,0.9874,0.99,0.9908,0.9907,0.9899,0.9485,0.9745,0.9794,0.9811,0.9809,0.9791,0.9782,0.9962,0.9971,0.9974,0.9974,0.9971,0,1,1,1,1,1,0,H
34906,Fairfield Christian School,20,0.9161,0.9237,0.9561,0.75,0.9392,0.9501,0.9541,0.9536,0.9495,0.8765,0.9201,0.934,0.9392,0.9387,0.9333,0.923,0.9552,0.9634,0.9664,0.9661,0.963,0,1,1,1,1,1,0.8575,M
34914,Fairmont Charter Elementary School,136,0.9856,0.9657,0.9901,0.9926,0.9807,0.9844,0.9857,0.9856,0.9843,0.9366,0.9656,0.972,0.9743,0.974,0.9717,0.9726,0.9921,0.9938,0.9943,0.9943,0.9937,0,1,1,1,1,1,0,H
34915,Fairview Elementary School,114,0.9939,0.9851,0.9966,0.9825,0.9953,0.9964,0.9967,0.9966,0.9963,0.9651,0.9866,0.9892,0.9901,0.9901,0.9892,0.9822,0.9991,0.9995,0.9996,0.9996,0.9995,0,1,1,1,1,1,0,H
34922,Federal Terrace Elementary School,58,0.7768,0.5588,0.8313,0.9828,0.6967,0.7381,0.7548,0.7528,0.7357,0.4421,0.5336,0.5847,0.6056,0.6031,0.5814,0.753,0.821,0.849,0.8596,0.8582,0.8469,0,1,1,1,1,1,1,L
34924,Foxboro Elementary School,79,0.9652,0.9452,0.9756,0.9494,0.9619,0.9689,0.9714,0.9711,0.9685,0.9069,0.9434,0.9536,0.9573,0.9569,0.9531,0.951,0.9763,0.9808,0.9824,0.9822,0.9806,0,1,1,1,1,1,0.068,H
34928,Glen Cove Elementary School,88,0.7233,0.5739,0.7187,0.9773,0.629,0.6753,0.6942,0.6919,0.6723,0.4572,0.5499,0.6001,0.6208,0.6182,0.5965,0.6139,0.7002,0.7419,0.7583,0.7563,0.7394,0,1,1,1,1,1,1,L
34931,Grace Patterson Elementary School,63,0.979,0.9597,0.9838,0.9841,0.9733,0.9783,0.9801,0.9799,0.9781,0.9278,0.9592,0.9666,0.9693,0.969,0.9662,0.9632,0.9853,0.9882,0.9892,0.9891,0.9881,0,1,1,1,1,1,8e-04,H
34938,Gretchen Higgins Elementary School,42,0.845,0.6302,0.9226,0.9524,0.7939,0.8255,0.8378,0.8365,0.8238,0.5173,0.6083,0.6558,0.6752,0.6732,0.6534,0.8751,0.919,0.9332,0.9383,0.9377,0.9322,0,1,1,1,1,1,0.9955,L
34948,Hemlock Elementary School,108,0.9939,0.9684,0.9967,0.9907,0.9933,0.9947,0.9952,0.9951,0.9947,0.9406,0.9686,0.9745,0.9766,0.9763,0.9742,0.9823,0.9992,0.9996,0.9996,0.9996,0.9996,0,1,1,1,1,1,0.0018,H
34951,Highland Elementary School,82,0.9882,0.9758,0.9945,0.9756,0.9885,0.9909,0.9916,0.9916,0.9908,0.9516,0.9767,0.981,0.9825,0.9823,0.9807,0.9792,0.9969,0.9977,0.9979,0.9979,0.9977,0,1,1,1,1,1,0,H
34956,Holy Spirit Elementary School,26,0.962,0.9402,0.9684,0.9615,0.9543,0.9627,0.9657,0.9654,0.9622,0.8998,0.9379,0.949,0.9531,0.9527,0.9485,0.9405,0.9685,0.9744,0.9765,0.9763,0.9741,0,1,1,1,1,1,0.2145,H
34964,Jean Callison Elementary School,90,0.8002,0.6428,0.8286,0.9778,0.7286,0.7671,0.7824,0.7806,0.7648,0.531,0.6213,0.6682,0.6872,0.6853,0.6655,0.7496,0.8181,0.8464,0.8577,0.8565,0.8451,0,1,1,1,1,1,1,L
34970,Joe Henderson Elementary School,97,0.9331,0.8732,0.9449,0.9794,0.9094,0.925,0.9308,0.9302,0.9241,0.8081,0.8657,0.8879,0.8963,0.8953,0.8866,0.9064,0.943,0.9535,0.9572,0.9567,0.9528,0,1,1,1,1,1,0.9902,M
34974,Johnston Cooper Elementary School,74,0.9834,0.9529,0.994,0.9865,0.9791,0.9832,0.9846,0.9844,0.9829,0.9181,0.9518,0.9605,0.9637,0.9634,0.9601,0.9784,0.9963,0.9972,0.9974,0.9974,0.9972,0,1,1,1,1,1,0.017,H
34975,Joseph H. Wardlaw Elementary School,135,0.9746,0.934,0.9856,0.9926,0.965,0.9715,0.9739,0.9736,0.9712,0.8911,0.9312,0.9434,0.948,0.9476,0.943,0.9658,0.9871,0.9897,0.9906,0.9905,0.9896,0,1,1,1,1,1,0.1403,H
34977,K. I. Jones Elementary School,98,0.806,0.6589,0.8422,0.9592,0.7402,0.7777,0.7925,0.7907,0.7754,0.5476,0.6382,0.684,0.7026,0.7006,0.6815,0.7661,0.832,0.8592,0.8696,0.8684,0.8579,0,1,1,1,1,1,1,L
34978,Kairos Public School Vacaville Academy,93,0.9142,0.8859,0.9509,0.828,0.9182,0.9325,0.9378,0.9372,0.9317,0.8246,0.8794,0.8998,0.9075,0.9067,0.8987,0.9153,0.9496,0.9587,0.962,0.9616,0.9582,0,1,1,1,1,1,0.971,M
34992,Laurel Creek Elementary School,129,0.9973,0.9906,0.9969,0.9922,0.9978,0.9984,0.9986,0.9985,0.9984,0.9732,0.9927,0.9943,0.9947,0.9947,0.9942,0.9827,0.9994,0.9998,0.9998,0.9998,0.9998,0,1,1,1,1,1,0,H
35000,Lincoln Elementary School,21,0.9911,0.9924,0.997,0.9524,0.9983,0.9989,0.999,0.999,0.9989,0.976,0.9946,0.9958,0.9962,0.9961,0.9958,0.9828,0.9995,0.9998,0.9999,0.9999,0.9998,0,1,1,1,1,1,0,H
35004,Loma Vista Environmental Science Academy,57,0.995,0.986,0.9968,0.9825,0.9968,0.9976,0.9978,0.9978,0.9976,0.9663,0.9876,0.9901,0.9909,0.9908,0.99,0.9826,0.9994,0.9997,0.9998,0.9998,0.9997,0,1,1,1,1,1,0,H
35008,Mare Island Health And Fitness Academy,34,0.9888,0.9908,0.9969,0.9412,0.9978,0.9984,0.9986,0.9986,0.9984,0.9736,0.9928,0.9944,0.9949,0.9948,0.9943,0.9827,0.9994,0.9998,0.9998,0.9998,0.9998,0,1,1,1,1,1,0,H
35014,Mary Farmar Elementary School,69,0.9908,0.9781,0.9949,0.9855,0.99,0.9921,0.9928,0.9927,0.992,0.9548,0.979,0.9831,0.9844,0.9843,0.9828,0.9797,0.9973,0.9981,0.9982,0.9982,0.9981,0,1,1,1,1,1,0,H
