school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
29940,Maxine Hong Kingston Elementary School,104,0.9739,0.9515,0.9754,0.9904,0.9645,0.9711,0.9735,0.9732,0.9708,0.916,0.9502,0.9591,0.9625,0.9621,0.9587,0.9508,0.9761,0.9807,0.9823,0.9821,0.9804,0.0142,H
29943,McKinley Elementary School,89,0.9834,0.9445,0.9952,0.9775,0.9812,0.9849,0.9861,0.986,0.9847,0.9057,0.9426,0.953,0.9567,0.9561,0.9521,0.9802,0.9977,0.9983,0.9985,0.9985,0.9983,0.0445,H
29947,Melville S. Jacobson Elementary School,108,0.9478,0.8979,0.9711,0.9444,0.9383,0.9493,0.9534,0.9529,0.9487,0.841,0.892,0.9106,0.9176,0.9168,0.9098,0.9446,0.9714,0.9768,0.9788,0.9785,0.9765,0.7015,M
29959,Monroe Elementary School,47,0.981,0.9718,0.9892,0.9574,0.9825,0.9859,0.9871,0.987,0.9858,0.9455,0.9722,0.9774,0.9792,0.9791,0.9771,0.971,0.9911,0.9929,0.9935,0.9935,0.9929,0,H
29965,Montessori School Of Tracy,,0.9759,0.9641,0.9853,0.9515,0.9767,0.9811,0.9827,0.9825,0.9809,0.9345,0.9639,0.9706,0.973,0.9727,0.9703,0.9655,0.9868,0.9895,0.9903,0.9903,0.9894,3e-04,H
29966,Montessori Elementary & Middle School of Tracy,24,0.8992,0.8324,0.9103,0.9583,0.8667,0.8888,0.8973,0.8963,0.8877,0.7541,0.8218,0.8499,0.8607,0.8595,0.8482,0.8577,0.9056,0.922,0.9281,0.9273,0.9209,1,L
29968,Montezuma Elementary School,92,0.9827,0.9658,0.9891,0.9783,0.9801,0.9839,0.9853,0.9851,0.9837,0.9366,0.9657,0.972,0.9744,0.9742,0.9719,0.971,0.991,0.9929,0.9935,0.9934,0.9928,3e-04,H
29969,Monticello Elementary School,145,0.9828,0.9651,0.9846,0.9931,0.9767,0.9811,0.9827,0.9825,0.9809,0.9358,0.9649,0.9714,0.9737,0.9734,0.971,0.9645,0.9862,0.9889,0.9899,0.9898,0.9888,0,H
29973,Mossdale Elementary School,117,0.9714,0.935,0.9795,0.9915,0.9607,0.968,0.9706,0.9703,0.9676,0.8928,0.9323,0.9443,0.9488,0.9483,0.9437,0.9569,0.9806,0.9843,0.9856,0.9855,0.9842,0.1705,H
29977,Neil Hafley Elementary School,63,0.9644,0.9375,0.9667,0.9841,0.9525,0.9611,0.9643,0.9639,0.9607,0.896,0.935,0.9466,0.951,0.9505,0.9461,0.9382,0.9667,0.9729,0.9752,0.9749,0.9726,0.3195,H
